path,sha256,bytes,lines,category,upstream_path,upstream_similarity,provisional_provenance,evidence,migration_disposition,disposition_reason,human_review_required,human_review_status,human_review_note
sklearnex/linear_model/__init__.py,28a1d90c796b468f15c4c2c261c9c5150cc000f1626196eb4949d78eeb52890b,1019,29,compatibility,sklearnex/linear_model/__init__.py,0.933333,derived,Contains upstream marker(s): Intel Corporation.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/linear_model/coordinate_descent.py,a55b24da62cef16e8ec9687c808e25fc23890d66966b1f38cfa113cd6e43ebcb,6782,208,compatibility,sklearnex/linear_model/coordinate_descent.py,0.163793,derived,Contains upstream marker(s): Intel Corporation.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/linear_model/linear.py,5fdd220da8e405e7856ae9296ee3e81df785dc65691548ce31aa80ee04e2c909,5621,160,compatibility,sklearnex/linear_model/linear.py,0.289796,derived,Contains upstream marker(s): Intel Corporation.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/linear_model/logistic_regression.py,56992385bb6e42f5dccbab6c0036172db76e074abd57bf72ca66326804fc3228,8355,232,compatibility,sklearnex/linear_model/logistic_regression.py,0.056650,derived,Contains upstream marker(s): Intel Corporation.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/linear_model/ridge.py,b713aa47ebbb5a7d8fc17186fe245de4f1f7ad3cbf1de15f7fe7d6854008653a,4580,142,compatibility,sklearnex/linear_model/ridge.py,0.095427,derived,Contains upstream marker(s): Intel Corporation.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/manifold/__init__.py,e98c5dd127e0b544d88e3a1ef5ae56179811be9809550f07d46ae50211a3021d,44,4,compatibility,sklearnex/manifold/__init__.py,0.272727,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/manifold/t_sne.py,d375cd8a24301c95c033831103e3f584fbd5c20fb35113ace1d602a7329ecc61,6296,179,compatibility,sklearnex/manifold/t_sne.py,0.030000,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/metrics/__init__.py,2b1f52beb2a957b7bd357ef76f393c6d58b19a33cf613adf11ff6d902c6b8e35,138,8,compatibility,sklearnex/metrics/__init__.py,0.466667,review-required,Compatibility or legacy path lacks conclusive automated evidence.,drop,Pass-through modules are outside mlxlearn scope.,false,not-required,
sklearnex/metrics/pairwise.py,71243f177518f146d87322bb039acbb563020877915eb4e7faf7cbf23ddb0274,203,8,compatibility,sklearnex/metrics/pairwise.py,0.083333,review-required,Compatibility or legacy path lacks conclusive automated evidence.,drop,Pass-through modules are outside mlxlearn scope.,false,not-required,
sklearnex/metrics/ranking.py,2a25f827fd2c04a69c8c25c6356761399f5c0a2d917c79d63bcd8a1480e657ab,183,8,compatibility,sklearnex/metrics/ranking.py,0.083333,review-required,Compatibility or legacy path lacks conclusive automated evidence.,drop,Pass-through modules are outside mlxlearn scope.,false,not-required,
sklearnex/model_selection/__init__.py,790e7c43961ffc582fd591b420ee5da41e2398ff74ae4f18c545a63dcd4cd81a,68,4,compatibility,sklearnex/model_selection/__init__.py,0.166667,review-required,Compatibility or legacy path lacks conclusive automated evidence.,drop,Pass-through modules are outside mlxlearn scope.,false,not-required,
sklearnex/model_selection/split.py,0678773d457cf271a0812599c6df601b4c65ba103ae6569e172d242f165f9914,203,8,compatibility,sklearnex/model_selection/split.py,0.171429,review-required,Compatibility or legacy path lacks conclusive automated evidence.,drop,Pass-through modules are outside mlxlearn scope.,false,not-required,
sklearnex/neighbors/__init__.py,0a9b41a6fc43a9e61a1f6a0b2b7063f95d52e7cc6dee430c82622552aea78961,305,12,compatibility,sklearnex/neighbors/__init__.py,0.578947,derived,Text similarity 0.579 to sklearnex/neighbors/__init__.py.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/neighbors/_lof.py,6775670715be881b2da64fe94c7a5102ea9400a461ddb40f6854248d0ea7e24f,1213,38,compatibility,sklearnex/neighbors/_lof.py,0.053435,review-required,Compatibility or legacy path lacks conclusive automated evidence.,drop,LocalOutlierFactor is outside the planned release surface.,false,not-required,
sklearnex/neighbors/common.py,61e02738e08a6581e01370211966a8f2c6874eecc22edcfc9522c081dc039325,8917,306,compatibility,sklearnex/neighbors/common.py,0.024904,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/neighbors/knn_classification.py,b10eeb630e8a5d87b30a3809ed304337bb14ffd530b9768d21592755b934fa2c,6658,200,compatibility,sklearnex/neighbors/knn_classification.py,0.093913,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Public KNN estimators will be rebuilt over a typed solver core.,true,pending,
sklearnex/neighbors/knn_regression.py,d9c12030f3a71f0b070f16006f8dadb21487c1a16a79bad0ffd119a8be9f3b2d,3954,130,compatibility,sklearnex/neighbors/knn_regression.py,0.107759,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Public KNN estimators will be rebuilt over a typed solver core.,true,pending,
sklearnex/neighbors/knn_unsupervised.py,fed0f6ef5efb3271347171ffc47a4b7966796612866bde30c620208128d78726,2353,80,compatibility,sklearnex/neighbors/knn_unsupervised.py,0.106825,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Public KNN estimators will be rebuilt over a typed solver core.,true,pending,
sklearnex/runtime_diagnostics.py,21b54e837f1050ccdd1829179607742a27c0b05fbefce3f5677ebab04cecba21,3027,109,compatibility,,,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/svm/__init__.py,ce6c900ab357bef90ac4a42856aa5d55f08bff118496257faca34439c0ddca6e,89,4,compatibility,sklearnex/svm/__init__.py,0.068966,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/svm/_base.py,9dee8d610a912747faab2fa26bb5639ec0e6c3cf07d181a54d69e3d96e57e0fb,65,4,compatibility,sklearnex/svm/_base.py,0.000000,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/svm/_classes.py,2dd0351ec6824e485e455f2630c10c5d779db2133f5addb131cb71398ec87b95,9433,286,compatibility,sklearnex/svm/_classes.py,0.137628,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/utils/__init__.py,51e85a8d65414d5b2d02a9e9c775db13163d373bb5f390d5191337ec9020a81c,75,4,compatibility,sklearnex/utils/__init__.py,0.272727,review-required,Compatibility or legacy path lacks conclusive automated evidence.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/utils/parallel.py,8f32cb3c4b4329041ad357338da0e06e4f89a516c44e358c47bd6dead8cea445,2038,59,compatibility,sklearnex/utils/parallel.py,0.368794,derived,Contains upstream marker(s): Intel Corporation.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
sklearnex/utils/validation.py,c6bf0f658ca09b2a0c60e4094acaff438d02769cd901e79a1f0d3f6ce700737f,2163,68,compatibility,sklearnex/utils/validation.py,0.143921,derived,Contains upstream marker(s): Intel Corporation.,rewrite,Estimator wrappers and compatibility code must target the new public API.,true,pending,
tests/README.md,b2ce5aa0fe2976c306fb0b76098f9b9db2e46663f756433edfb4923fbcda38cf,484,9,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/accuracy/test_correctness.py,11fcc3888408b50e5c5bde31ba1c9bdbee196665e345be79b09ef5c1be21ce48,21506,672,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/benchmarks/test_benchmark_gates.py,f4c254f6074ce5b4c874a0a7d77e20222b9f1080f40b43889655288b478ad242,1221,44,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/benchmarks/test_benchmark_interfaces.py,d94bb9d05088e310c971753019064692d95630933647841e3d9399278cf1d557,1617,53,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/integration/test_knn_exact_mps.py,e30ec70962464a46f226b3dcffd31636f94a495abcd61f9282dde5de8f485455,6713,212,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/integration/test_patch_and_estimators.py,324b94ec871aa53aaefd6d68ba087af1a98656221c38d31ef0cc4fefd88a7f8c,31024,895,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/integration/test_tsne_exact_mps.py,c976c6d7ea182ab9204ed7efe0cfbf6a48d04611c7cc2fe085113d45bfeba27d,6929,234,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_dispatcher_patch_map.py,ceeec15a521d8e49d58c6a24b4ccbc1dc759fee6fd237f30304ade57f78c6a68,1384,41,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_experimental_metal_eigensolver.py,e04c90e8e3792f608aabbcd16833ee1ac04f67e8548f93bd5fc8049c2a361e68,6767,216,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_forest_native_backend.py,f9983d2a2801a635ec1082f1789dfc42e738c04bbf9bebda6d0889e68cb436c0,3759,121,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_knn_exact_backend.py,7c253478559f21e6800bfa7325d8f8877034760b11aa260ebabe2d6c789be529,3502,112,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_linear_regression_backend.py,8d8dec13ff6a9cdda71e25ce38ecc5a6f6d02723df053a3990ecb3ff6627175f,2640,72,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_logistic_regression_cache.py,146a8a4dd6b360682b0d41f4c9ae8102c6ec66e8dc3ebeb0c8d9f99020a037f4,10139,288,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_metal_syrk.py,1d4ef023bf418d5c0b38b8bbe122e467c255ede84fc13588b40ca124d5d5332f,852,27,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_pca_no_cache.py,04077085b6929c3298b2e5a5199d9dacace94022835e31a1c0ba9497a0bc82f3,8080,231,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_runtime_diagnostics.py,bfffe4b525f0b19ec13a20dcc1b22b45c6e20c5b96a607b0fa116a289823a5d3,11258,351,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_svc_fit_cache.py,0f6172384c8152338b422f1918422108a329df2704fe70732a70a4816e1cf2f5,933,32,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_svc_gamma_scale.py,4f2eadf3ecb2715cded82fdbe21f7ae3263294fc3c2222431293073647cf675c,557,19,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_svc_no_cache.py,8e7dfaba0dac6cc09839b169ba085882ddb365ff57bb552e06b010a3a9f29d9b,4701,156,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_svc_rff_subsample.py,b94a65e89af200939190409cc56c62a1c59580afe30a915b41d9c8d277620dec,2819,84,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_svc_smo_solver.py,87a5347943bfe28dfbe3f6c55e2c34f08deab011668212cf4f36765164efeccd,5477,174,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_svc_syrk_mode.py,24be9a369f1d5ff2efcfba26d5b13f96564cce2e52c8a4bc3eedd31585e9c317,916,29,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
tests/unit/test_tsne_exact_backend.py,98cf4e178d9eca9ca60ace0bf8e060d4360561db228e6d63ede1ba61cb76ac61,3571,111,tests,,,project-authored-or-administrative,No automated upstream derivation signal.,behavioral-reference,Historical tests define behavior; new tests will be written for mlxlearn.,false,not-required,
